Episode,mIoU,Geo_MAE,Success_Rate
4455,81.519,0.2868,59.386
4456,80.982,0.2869,60.639
4457,79.69,0.2994,59.182
4458,79.982,0.3003,60.775
4459,80.357,0.2984,62.8
4460,78.953,0.3112,61.248
4461,77.638,0.3063,62.197
4462,79.851,0.3132,61.013
4463,78.609,0.3001,63.146
4464,79.047,0.305,63.22
4465,80.561,0.3053,63.988
4466,79.474,0.2946,64.08
4467,79.876,0.3054,66.099
4468,80.572,0.2958,64.111
4469,80.427,0.2806,62.012
4470,80.108,0.2784,63.101
4471,79.097,0.2916,62.96
4472,79.869,0.2719,65.194
4473,79.39,0.2797,64.959
4474,80.196,0.2743,64.976
4475,79.248,0.3213,63.863
4476,80.001,0.3225,66.002
4477,79.867,0.304,66.314
4478,79.144,0.3182,64.297
4479,80.464,0.326,64.638
4480,81.412,0.3226,63.17
4481,80.977,0.3253,62.706
4482,79.99,0.3201,61.476
4483,79.405,0.3023,62.247
4484,80.351,0.2982,65.336
4485,80.909,0.2985,65.332
4486,79.364,0.2788,66.909
4487,78.623,0.2918,66.324
4488,78.338,0.3168,69.166
4489,78.039,0.3379,68.983
4490,76.521,0.3411,68.137
4491,77.246,0.342,68.176
4492,77.243,0.3191,66.804
4493,77.901,0.3072,67.343
4494,77.24,0.3189,66.356
4495,76.913,0.3145,64.26
4496,79.112,0.312,62.543
4497,79.536,0.3192,60.683
4498,79.415,0.2978,60.01
4499,79.867,0.2902,58.362
4500,81.041,0.2867,59.802
4501,81.012,0.2822,60.051
4502,79.677,0.2679,59.334
4503,78.96,0.2878,60.394
4504,78.871,0.2715,60.963
4505,80.33,0.2921,60.951
4506,80.057,0.2846,61.805
4507,80.496,0.2901,59.545
4508,79.151,0.3019,61.234
4509,79.191,0.3305,61.971
4510,79.502,0.3358,62.907
4511,80.201,0.3089,65.799
4512,78.385,0.3056,63.177
4513,80.565,0.2863,63.343
4514,81.01,0.2732,62.633
4515,80.543,0.3014,62.523
4516,80.378,0.2986,61.895
4517,79.066,0.2806,63.429
4518,79.074,0.2999,63.564
4519,79.38,0.2918,66.226
4520,80.87,0.2873,65.742
4521,80.536,0.2844,64.948
4522,79.215,0.2911,66.545
4523,80.159,0.2836,68.729
4524,80.658,0.3046,68.818
4525,80.619,0.2832,71.299
4526,81.688,0.2934,70.603
4527,83.494,0.2623,70.805
4528,84.548,0.2723,69.399
4529,84.129,0.2582,69.915
4530,82.749,0.2673,69.751
4531,82.279,0.266,69.047
4532,82.514,0.2799,66.801
4533,79.455,0.3016,66.415
4534,80.947,0.2908,65.406
4535,81.457,0.3009,63.316
4536,79.537,0.3029,65.988
4537,79.077,0.2679,64.86
4538,79.561,0.3043,61.536
4539,79.323,0.2754,62.528
4540,78.942,0.285,63.597
4541,79.496,0.3216,62.961
4542,79.146,0.3159,64.816
4543,78.541,0.2863,64.884
4544,78.11,0.2833,65.041
4545,78.259,0.2738,63.768
4546,78.698,0.2794,64.464
4547,79.085,0.2697,64.684
4548,77.832,0.2632,64.899
4549,77.825,0.313,65.057
4550,77.785,0.2952,62.705
4551,77.857,0.2992,62.329
4552,78.635,0.3001,63.565
4553,78.297,0.2917,62.473
4554,77.979,0.2915,61.428
4555,77.974,0.2709,62.784
4556,78.888,0.2681,62.474
4557,78.857,0.2807,62.102
4558,77.165,0.2997,62.574
4559,77.632,0.2759,63.023
4560,78.419,0.2713,64.057
4561,77.492,0.2642,63.281
4562,76.714,0.2887,62.899
4563,76.994,0.2811,63.179
4564,76.252,0.2732,61.562
4565,77.278,0.2702,61.941
4566,79.899,0.2866,61.845
4567,79.129,0.2815,63.224
4568,78.094,0.2555,63.175
4569,77.64,0.2517,62.072
4570,78.088,0.2683,62.262
4571,79.827,0.2887,64.854
4572,80.047,0.2916,64.961
4573,81.027,0.2871,63.595
4574,81.402,0.291,63.145
4575,79.928,0.2862,64.397
4576,79.353,0.282,63.955
4577,79.158,0.2796,63.703
4578,79.325,0.2629,61.402
4579,78.778,0.2815,61.708
4580,80.282,0.2903,62.752
4581,80.159,0.3033,64.515
4582,79.704,0.3018,64.962
4583,80.665,0.2767,65.189
4584,79.175,0.2729,64.449
4585,78.151,0.2676,64.467
4586,78.849,0.2884,65.632
4587,78.104,0.2969,66.621
4588,78.933,0.2999,66.964
4589,79.41,0.2937,67.329
4590,78.981,0.2946,67.866
4591,80.5,0.3178,68.062
4592,80.361,0.3209,69.68
4593,79.193,0.3183,67.574
4594,79.899,0.3341,66.343
4595,79.099,0.3392,64.444
4596,79.766,0.3281,65.2
4597,79.045,0.3281,65.293
4598,78.901,0.3265,65.137
4599,78.487,0.3176,64.139
4600,78.925,0.2923,64.321
4601,78.027,0.3083,65.37
4602,77.846,0.3099,63.896
4603,77.811,0.3007,62.054
4604,78.9,0.3089,61.016
4605,79.167,0.3019,62.048
4606,80.145,0.2851,61.333
4607,79.347,0.2805,61.421
4608,78.979,0.3134,63.89
4609,80.533,0.3119,64.879
4610,79.539,0.3005,65.57
4611,79.543,0.3091,65.92
4612,79.103,0.2908,67.109
4613,77.845,0.2721,66.248
4614,78.12,0.2778,64.821
4615,79.404,0.2802,66.579
4616,78.973,0.3002,68.245
4617,78.212,0.2776,67.529
4618,78.119,0.2972,66.507
4619,78.968,0.2985,67.01
4620,78.689,0.3231,69.068
4621,79.088,0.2973,67.386
4622,79.963,0.3005,67.634
4623,80.298,0.2933,66.79
4624,80.607,0.3081,67.214
4625,79.56,0.2953,69.827
4626,79.036,0.305,68.691
4627,78.467,0.3184,66.178
4628,79.315,0.305,65.557
4629,80.069,0.3257,67.542
4630,79.263,0.3173,64.658
4631,80.678,0.3107,64.362
4632,81.236,0.3001,65.785
4633,82.246,0.2707,66.794
4634,82.153,0.27,65.48
4635,81.65,0.2818,65.694
4636,80.53,0.2692,65.517
4637,80.192,0.2675,65.222
4638,79.824,0.2671,63.086
4639,80.542,0.2652,65.853
4640,78.973,0.2769,63.209
4641,80.469,0.265,62.551
4642,80.373,0.2776,62.59
4643,79.411,0.2442,63.004
4644,79.79,0.2328,64.614
4645,80.391,0.2487,64.105
4646,80.393,0.242,64.478
4647,81.249,0.2786,65.348
4648,81.802,0.2811,63.78
4649,81.437,0.294,64.209
4650,80.732,0.2894,62.448
4651,79.573,0.2957,65.899
4652,77.104,0.2901,65.061
4653,76.913,0.2851,63.732
4654,78.01,0.2803,63.42
4655,78.753,0.2545,63.838
4656,78.61,0.2672,63.381
4657,77.816,0.2605,64.369
4658,79.382,0.2922,62.936
4659,80.327,0.2807,62.736
4660,79.878,0.2974,63.668
4661,79.464,0.2988,63.268
4662,79.574,0.2694,61.967
4663,79.408,0.2743,62.608
4664,78.443,0.2885,65.832
4665,77.685,0.2825,66.307
4666,78.389,0.2996,67.008
4667,78.008,0.2937,66.435
4668,77.31,0.291,66.446
4669,76.66,0.2946,66.358
4670,77.001,0.2814,65.881
4671,77.049,0.2794,65.728
4672,78.23,0.291,63.894
4673,75.221,0.2842,64.1
4674,75.715,0.2846,62.519
4675,76.225,0.2727,64.205
4676,77.213,0.2893,63.588
4677,76.563,0.2873,61.748
4678,78.369,0.2926,62.201
4679,79.483,0.2886,63.91
4680,80.002,0.2981,62.62
4681,80.081,0.2795,63.15
4682,79.857,0.284,61.374
4683,79.327,0.2693,63.935
4684,78.873,0.2799,64.744
4685,78.985,0.3083,64.706
4686,79.184,0.2982,65.646
4687,79.346,0.311,64.932
4688,80.024,0.3215,65.106
4689,80.194,0.3267,63.571
4690,79.378,0.2958,64.606
4691,78.537,0.3158,64.683
4692,79.411,0.3264,66.524
4693,81.04,0.3076,65.216
4694,81.217,0.3205,63.839
4695,80.72,0.3093,62.431
4696,80.495,0.3203,64.858
4697,80.045,0.3411,63.272
4698,81.206,0.3383,64.278
4699,79.955,0.3523,63.804
4700,80.405,0.3359,64.911
4701,81.21,0.3072,64.702
4702,79.494,0.2966,66.826
4703,79.94,0.2998,64.589
4704,80.571,0.2574,64.774
4705,81.609,0.2582,65.171
4706,80.578,0.25,63.409
4707,80.887,0.2661,63.084
4708,81.783,0.2905,65.069
4709,82.696,0.2883,64.849
4710,81.661,0.277,65.547
4711,81.464,0.2766,65.439
4712,82.114,0.277,64.935
4713,80.836,0.3022,63.215
4714,80.786,0.2701,63.505
4715,80.188,0.2809,63.947
4716,80.31,0.2896,66.093
4717,81.062,0.2896,65.707
4718,81.341,0.3124,65.399
4719,80.154,0.2885,66.526
4720,80.253,0.2764,68.261
4721,78.72,0.2871,68.866
4722,78.364,0.3154,68.293
4723,78.75,0.3025,67.1
4724,76.797,0.3098,68.06
4725,77.842,0.3024,68.681
4726,76.804,0.3064,68.425
4727,76.474,0.2922,66.426
4728,76.814,0.2811,66.305
4729,77.897,0.2807,64.859
4730,78.665,0.2721,65.862
4731,78.892,0.2784,66.71
4732,78.907,0.2873,64.862
4733,77.943,0.2963,64.662
4734,77.912,0.2764,64.338
4735,77.191,0.2787,65.96
4736,77.941,0.2869,64.731
4737,78.725,0.2864,63.412
4738,79.691,0.2795,63.885
4739,79.239,0.2614,63.167
4740,79.672,0.2899,63.131
4741,80.346,0.2842,63.368
4742,80.65,0.2862,64.821
4743,80.137,0.2999,65.862
4744,80.702,0.292,64.984
4745,80.22,0.2831,67.258
4746,81.76,0.3104,66.566
4747,81.813,0.3055,66.819
4748,81.593,0.3129,66.301
4749,79.275,0.3068,65.489
4750,80.238,0.331,64.811
4751,79.6,0.289,63.397
4752,79.546,0.2818,62.992
4753,79.602,0.2779,62.628
4754,79.934,0.2862,63.233
4755,79.126,0.2734,63.529
4756,79.683,0.2941,64.583
4757,80.241,0.2973,64.128
4758,79.255,0.2917,66.757
4759,79.016,0.2802,69.403
4760,78.569,0.2722,66.969
4761,79.471,0.2971,68.319
4762,80.605,0.2597,68.673
4763,80.312,0.2772,67.822
4764,80.417,0.2597,68.161
4765,79.913,0.2705,67.141
4766,79.633,0.2844,67.134
4767,78.938,0.2795,66.11
4768,79.201,0.2768,65.427
4769,76.641,0.2939,65.085
4770,77.516,0.2882,68.436
4771,78.065,0.2885,67.21
4772,78.188,0.2676,66.887
4773,78.243,0.2607,68.561
4774,78.623,0.2645,67.61
4775,79.304,0.2684,67.937
4776,77.923,0.268,67.754
4777,79.106,0.292,64.922
4778,79.352,0.2922,65.357
4779,79.606,0.3149,63.968
4780,79.393,0.3014,64.45
4781,79.492,0.3118,66.125
4782,79.724,0.2997,65.499
4783,78.967,0.3115,67.078
4784,79.175,0.3019,65.418
4785,78.574,0.2971,66.334
4786,79.105,0.2895,68.758
4787,78.295,0.3135,66.424
4788,77.565,0.3018,64.157
4789,78.314,0.2716,64.512
4790,79.325,0.2727,63.804
4791,79.575,0.2781,62.844
4792,80.634,0.293,64.539
4793,80.535,0.3021,67.731
4794,81.817,0.2781,67.278
4795,81.236,0.2977,68.518
4796,79.754,0.2828,69.357
4797,80.406,0.2935,69.471
4798,80.101,0.2829,66.851
4799,79.05,0.3039,64.75
4800,78.875,0.3122,65.074
4801,79.002,0.2949,64.954
4802,80.629,0.2847,66.543
4803,82.088,0.2665,68.312
4804,82.775,0.2449,69.121
4805,82.094,0.2172,68.469
4806,82.053,0.258,67.941
4807,81.35,0.2823,67.915
4808,80.907,0.2922,66.89
4809,80.99,0.2901,66.059
4810,80.659,0.293,65.663
4811,80.86,0.3028,65.71
4812,81.131,0.2891,64.352
4813,81.126,0.2812,64.69
4814,80.533,0.2736,63.773
4815,79.631,0.2814,64.263
4816,78.383,0.2708,62.623
4817,78.418,0.2624,63.546
4818,80.249,0.2609,62.488
4819,80.732,0.2447,61.809
4820,80.458,0.2624,62.911
4821,80.926,0.2566,63.61
4822,80.886,0.2645,64.117
4823,80.686,0.2841,65.586
4824,79.368,0.276,65.361
4825,79.899,0.2989,63.966
4826,80.085,0.2903,67.69
4827,79.708,0.2686,69.181
4828,80.559,0.2947,66.189
4829,80.611,0.3076,65.048
4830,81.003,0.2984,66.293
4831,80.674,0.2909,68.166
4832,82.493,0.2955,68.355
4833,81.386,0.2989,69.525
4834,80.193,0.3048,68.445
4835,80.466,0.2975,68.538
4836,80.134,0.3012,68.052
4837,80.685,0.2867,66.802
4838,80.942,0.2799,67.57
4839,80.739,0.3294,68.869
4840,79.803,0.301,69.863
4841,79.19,0.2848,68.429
4842,79.798,0.2985,69.082
4843,78.448,0.295,68.096
4844,78.912,0.2809,68.12
4845,79.231,0.2967,65.791
4846,79.16,0.306,67.513
4847,78.313,0.2884,66.692
4848,79.411,0.3092,64.182
4849,79.412,0.3172,65.187
4850,79.409,0.2879,65.049
4851,79.978,0.2937,64.08
4852,80.698,0.2919,63.904
4853,80.577,0.2956,61.631
4854,79.398,0.2981,62.846
4855,79.164,0.281,63.934
4856,80.505,0.2647,63.178
4857,81.419,0.277,62.675
4858,80.216,0.2821,63.852
4859,79.544,0.2752,65.53
4860,79.745,0.2758,67.593
4861,78.931,0.2616,68.984
4862,78.958,0.2852,69.611
4863,78.971,0.2878,69.044
4864,78.795,0.2727,67.149
4865,78.555,0.279,66.333
4866,78.357,0.2525,66.479
4867,77.991,0.2898,63.506
4868,77.879,0.2936,62.981
4869,77.078,0.2707,64.109
4870,76.818,0.2868,64.959
4871,76.153,0.2969,65.177
4872,76.771,0.2935,64.623
4873,77.304,0.3006,64.866
4874,78.527,0.2986,62.827
4875,79.864,0.2827,60.223
4876,81.041,0.3041,61.187
4877,81.205,0.2996,62.578
4878,80.058,0.2957,64.373
4879,79.648,0.3106,64.667
4880,79.584,0.3067,63.647
4881,78.599,0.3038,64.523
4882,78.279,0.3089,61.648
4883,79.076,0.309,61.221
4884,79.338,0.3167,61.159
4885,79.556,0.3147,61.189
4886,77.896,0.3093,60.16
4887,78.083,0.3046,58.589
4888,78.134,0.2959,60.027
4889,77.629,0.2935,59.031
4890,77.974,0.2835,57.679
4891,77.839,0.2903,58.635
4892,77.728,0.2875,62.147
4893,78.924,0.2779,61.586
4894,78.19,0.2923,60.651
4895,76.914,0.2968,60.304
4896,77.547,0.2936,63.056
4897,77.808,0.2846,61.218
4898,77.987,0.2895,63.311
4899,77.113,0.2808,63.653
4900,78.835,0.3202,63.765
4901,78.325,0.2744,64.116
4902,77.571,0.2976,64.462
4903,78.099,0.3019,64.587
4904,77.577,0.3259,62.912
4905,78.465,0.306,62.574
4906,78.745,0.2839,63.589
4907,78.776,0.3116,64.378
4908,80.065,0.3213,64.098
4909,78.79,0.318,61.904
4910,80.903,0.3077,63.06
4911,80.64,0.3194,61.457
4912,80.279,0.2916,61.039
4913,79.923,0.2924,62.974
4914,80.986,0.3022,60.875
4915,80.411,0.2841,62.758
4916,79.14,0.2864,62.561
4917,79.297,0.2738,61.783
4918,79.222,0.2728,60.792
4919,78.968,0.2734,63.927
4920,79.59,0.2516,63.618
4921,79.068,0.2454,63.158
4922,80.295,0.2469,61.653
4923,80.317,0.2346,63.912
4924,80.767,0.2563,65.513
4925,78.77,0.2707,65.563
4926,81.863,0.2736,64.371
4927,81.117,0.2849,64.594
4928,81.676,0.2836,65.191
4929,80.898,0.2893,64.614
4930,81.794,0.3154,64.744
4931,82.254,0.2941,65.935
4932,81.583,0.3211,64.662
4933,81.416,0.3134,65.011
4934,80.261,0.3078,63.72
4935,80.204,0.2841,64.665
4936,80.91,0.315,66.499
4937,78.992,0.3065,66.63
4938,79.154,0.2874,66.286
4939,79.889,0.3076,65.364
4940,81.015,0.3095,65.867
4941,80.331,0.3074,66.391
4942,81.496,0.3077,67.358
4943,82.293,0.3073,66.979
4944,82.362,0.2983,66.942
4945,83.805,0.3113,65.334
4946,84.232,0.2861,66.701
4947,84.765,0.3009,65.317
4948,84.228,0.2852,64.967
4949,83.075,0.2892,63.077
4950,82.166,0.278,64.542
4951,81.851,0.2421,64.039
4952,81.075,0.2573,64.273
4953,80.111,0.2498,64.268
4954,80.721,0.2609,66.512
4955,81.396,0.2679,66.136
4956,78.811,0.287,64.979
4957,78.543,0.2991,62.325
4958,78.734,0.2785,63.683
4959,79.273,0.2878,64.339
4960,78.34,0.282,63.312
4961,79.007,0.2881,61.908
4962,79.592,0.2722,62.101
4963,79.928,0.2809,63.513
4964,79.185,0.2769,64.854
4965,80.141,0.292,64.465
4966,78.638,0.2787,62.502
4967,78.893,0.2908,65.726
4968,78.815,0.2892,68.31
4969,80.579,0.2944,67.269
4970,79.716,0.2784,66.321
4971,80.339,0.2959,66.793
4972,81.033,0.2892,66.616
4973,78.8,0.2535,64.955
4974,78.971,0.2747,65.11
4975,79.595,0.2701,66.472
4976,78.44,0.2565,66.043
4977,77.946,0.2762,66.694
4978,77.417,0.269,66.21
4979,76.185,0.2634,64.804
4980,77.424,0.2678,65.18
4981,77.954,0.2569,63.733
4982,79.745,0.248,64.665
4983,79.461,0.2466,64.114
4984,80.856,0.2654,62.0
4985,81.964,0.2888,62.725
4986,81.921,0.2758,64.054
4987,80.839,0.2575,64.723
4988,79.49,0.264,66.673
4989,79.78,0.2633,63.669
4990,80.037,0.2669,64.489
4991,81.92,0.26,64.381
4992,82.012,0.2663,63.954
4993,81.17,0.2578,64.887
4994,80.656,0.2482,66.069
4995,79.295,0.2549,64.079
4996,80.67,0.2555,65.204
4997,79.916,0.2659,65.161
4998,78.862,0.2864,65.034
4999,78.822,0.3014,64.7
5000,78.4,0.3034,64.821
